UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
PR,41,21208,Quitandinha,"18,419"
PR,41,21257,Ramilândia,"4,385"
PR,41,21307,Rancho Alegre,"3,990"
PR,41,21356,Rancho Alegre D'Oeste,"2,833"
PR,41,21406,Realeza,"17,023"
PR,41,21505,Rebouças,"14,869"
PR,41,21604,Renascença,"6,984"
PR,41,21703,Reserva,"26,522"
PR,41,21752,Reserva do Iguaçu,"7,815"
PR,41,21802,Ribeirão Claro,"10,949"
PR,41,21901,Ribeirão do Pinhal,"13,646"
PR,41,22008,Rio Azul,"15,014"
PR,41,22107,Rio Bom,"3,360"
PR,41,22156,Rio Bonito do Iguaçu,"13,538"
PR,41,22172,Rio Branco do Ivaí,"4,088"
PR,41,22206,Rio Branco do Sul,"32,232"
PR,41,22305,Rio Negro,"33,395"
PR,41,22404,Rolândia,"63,316"
PR,41,22503,Roncador,"11,065"
PR,41,22602,Rondon,"9,488"
PR,41,22651,Rosário do Ivaí,"5,367"
PR,41,22701,Sabáudia,"6,585"
PR,41,22800,Salgado Filho,"4,142"
PR,41,22909,Salto do Itararé,"5,201"
PR,41,23006,Salto do Lontra,"14,539"
PR,41,23105,Santa Amélia,"3,684"
PR,41,23204,Santa Cecília do Pavão,"3,597"
PR,41,23303,Santa Cruz de Monte Castelo,"8,166"
PR,41,23402,Santa Fé,"11,431"
PR,41,23501,Santa Helena,"25,415"
PR,41,23600,Santa Inês,"1,765"
PR,41,23709,Santa Isabel do Ivaí,"8,896"
PR,41,23808,Santa Izabel do Oeste,"14,165"
PR,41,23824,Santa Lúcia,"3,976"
PR,41,23857,Santa Maria do Oeste,"11,009"
PR,41,23907,Santa Mariana,"12,432"
PR,41,23956,Santa Mônica,"3,849"
PR,41,24020,Santa Tereza do Oeste,"10,509"
PR,41,24053,Santa Terezinha de Itaipu,"22,570"
PR,41,24004,Santana do Itararé,"5,267"
PR,41,24103,Santo Antônio da Platina,"45,299"
PR,41,24202,Santo Antônio do Caiuá,"2,757"
PR,41,24301,Santo Antônio do Paraíso,"2,333"
PR,41,24400,Santo Antônio do Sudoeste,"19,958"
PR,41,24509,Santo Inácio,"5,481"
PR,41,24608,São Carlos do Ivaí,"6,756"
PR,41,24707,São Jerônimo da Serra,"11,553"
PR,41,24806,São João,"10,709"
PR,41,24905,São João do Caiuá,"6,038"
PR,41,25001,São João do Ivaí,"11,228"
PR,41,25100,São João do Triunfo,"14,700"
PR,41,25308,São Jorge do Ivaí,"5,674"
PR,41,25357,São Jorge do Patrocínio,"6,015"
PR,41,25209,São Jorge d'Oeste,"9,302"
PR,41,25407,São José da Boa Vista,"6,539"
PR,41,25456,São José das Palmeiras,"3,847"
PR,41,25506,São José dos Pinhais,"297,895"
PR,41,25555,São Manoel do Paraná,"2,180"
PR,41,25605,São Mateus do Sul,"44,594"
PR,41,25704,São Miguel do Iguaçu,"27,197"
PR,41,25753,São Pedro do Iguaçu,"6,388"
PR,41,25803,São Pedro do Ivaí,"10,799"
PR,41,25902,São Pedro do Paraná,"2,474"
PR,41,26009,São Sebastião da Amoreira,"8,952"
PR,41,26108,São Tomé,"5,657"
PR,41,26207,Sapopema,"6,908"
PR,41,26256,Sarandi,"90,376"
PR,41,26272,Saudade do Iguaçu,"5,372"
PR,41,26306,Sengés,"19,302"
PR,41,26355,Serranópolis do Iguaçu,"4,652"
PR,41,26405,Sertaneja,"5,724"
PR,41,26504,Sertanópolis,"16,373"
PR,41,26603,Siqueira Campos,"20,094"
PR,41,26652,Sulina,"3,293"
PR,41,26678,Tamarana,"13,730"
PR,41,26702,Tamboara,"4,991"
PR,41,26801,Tapejara,"15,704"
PR,41,26900,Tapira,"5,851"
PR,41,27007,Teixeira Soares,"11,495"
PR,41,27106,Telêmaco Borba,"75,809"
PR,41,27205,Terra Boa,"16,781"
PR,41,27304,Terra Rica,"16,326"
PR,41,27403,Terra Roxa,"17,517"
PR,41,27502,Tibagi,"20,377"
PR,41,27601,Tijucas do Sul,"15,970"
PR,41,27700,Toledo,"132,077"
PR,41,27809,Tomazina,"8,619"
PR,41,27858,Três Barras do Paraná,"12,227"
PR,41,27882,Tunas do Paraná,"7,559"
PR,41,27908,Tuneiras do Oeste,"8,860"
PR,41,27957,Tupãssi,"8,261"
PR,41,27965,Turvo,"13,785"
PR,41,28005,Ubiratã,"21,864"
PR,41,28104,Umuarama,"108,218"
PR,41,28203,União da Vitória,"56,265"
PR,41,28302,Uniflor,"2,593"
PR,41,28401,Uraí,"11,695"
PR,41,28534,Ventania,"11,093"
PR,41,28559,Vera Cruz do Oeste,"8,998"
PR,41,28609,Verê,"7,799"
PR,41,28658,Virmond,"4,085"
PR,41,28708,Vitorino,"6,828"
PR,41,28500,Wenceslau Braz,"19,847"
PR,41,28807,Xambrê,"6,016"
SC,42,00051,Abdon Batista,"2,630"
SC,42,00101,Abelardo Luz,"17,717"
SC,42,00200,Agrolândia,"10,272"
SC,42,00309,Agronômica,"5,306"
SC,42,00408,Água Doce,"7,132"
SC,42,00507,Águas de Chapecó,"6,379"
SC,42,00556,Águas Frias,"2,408"
SC,42,00606,Águas Mornas,"6,113"
SC,42,00705,Alfredo Wagner,"9,850"
SC,42,00754,Alto Bela Vista,"1,987"
SC,42,00804,Anchieta,"5,987"
SC,42,00903,Angelina,"5,053"
SC,42,01000,Anita Garibaldi,"7,881"
SC,42,01109,Anitápolis,"3,253"
SC,42,01208,Antônio Carlos,"8,118"
SC,42,01257,Apiúna,"10,322"
SC,42,01273,Arabutã,"4,276"
SC,42,01307,Araquari,"32,454"
SC,42,01406,Araranguá,"65,769"
SC,42,01505,Armazém,"8,341"
SC,42,01604,Arroio Trinta,"3,563"
SC,42,01653,Arvoredo,"2,271"
SC,42,01703,Ascurra,"7,781"
SC,42,01802,Atalanta,"3,282"
SC,42,01901,Aurora,"5,674"
SC,42,01950,Balneário Arroio do Silva,"11,616"
SC,42,02057,Balneário Barra do Sul,"9,828"
SC,42,02008,Balneário Camboriú,"128,155"
SC,42,02073,Balneário Gaivota,"9,841"
SC,42,12809,Balneário Piçarras,"20,617"
SC,42,02081,Bandeirante,"2,808"
SC,42,02099,Barra Bonita,"1,790"
SC,42,02107,Barra Velha,"26,374"
SC,42,02131,Bela Vista do Toldo,"6,248"
SC,42,02156,Belmonte,"2,700"
SC,42,02206,Benedito Novo,"11,168"
SC,42,02305,Biguaçu,"64,488"
SC,42,02404,Blumenau,"338,876"
SC,42,02438,Bocaina do Sul,"3,424"
SC,42,02503,Bom Jardim da Serra,"4,631"
SC,42,02537,Bom Jesus,"2,821"
SC,42,02578,Bom Jesus do Oeste,"2,156"
SC,42,02602,Bom Retiro,"9,598"
SC,42,02453,Bombinhas,"17,477"
SC,42,02701,Botuverá,"4,943"
SC,42,02800,Braço do Norte,"31,765"
SC,42,02859,Braço do Trombudo,"3,654"
SC,42,02875,Brunópolis,"2,639"
SC,42,02909,Brusque,"122,775"
SC,42,03006,Caçador,"75,812"
SC,42,03105,Caibi,"6,243"
SC,42,03154,Calmon,"3,398"
SC,42,03204,Camboriú,"74,434"
SC,42,03303,Campo Alegre,"11,992"
SC,42,03402,Campo Belo do Sul,"7,297"
SC,42,03501,Campo Erê,"8,993"
SC,42,03600,Campos Novos,"35,054"
SC,42,03709,Canelinha,"11,617"
SC,42,03808,Canoinhas,"54,188"
SC,42,03253,Capão Alto,"2,654"
SC,42,03907,Capinzal,"22,129"
SC,42,03956,Capivari de Baixo,"23,663"
SC,42,04004,Catanduvas,"10,374"
SC,42,04103,Caxambu do Sul,"4,028"
SC,42,04152,Celso Ramos,"2,776"
SC,42,04178,Cerro Negro,"3,362"
SC,42,04194,Chapadão do Lageado,"2,912"
SC,42,04202,Chapecó,"205,795"
SC,42,04251,Cocal do Sul,"16,156"
SC,42,04301,Concórdia,"72,642"
SC,42,04350,Cordilheira Alta,"4,184"
SC,42,04400,Coronel Freitas,"10,201"
SC,42,04459,Coronel Martins,"2,534"
SC,42,04558,Correia Pinto,"13,826"
SC,42,04509,Corupá,"15,132"
SC,42,04608,Criciúma,"206,918"
SC,42,04707,Cunha Porã,"10,982"
SC,42,04756,Cunhataí,"1,943"
SC,42,04806,Curitibanos,"39,231"
SC,42,04905,Descanso,"8,505"
SC,42,05001,Dionísio Cerqueira,"15,339"
SC,42,05100,Dona Emma,"3,997"
SC,42,05159,Doutor Pedrinho,"3,937"
SC,42,05175,Entre Rios,"3,151"
SC,42,05191,Ermo,"2,078"
SC,42,05209,Erval Velho,"4,464"
SC,42,05308,Faxinal dos Guedes,"10,771"
SC,42,05357,Flor do Sertão,"1,600"
SC,42,05407,Florianópolis,"469,690"
SC,42,05431,Formosa do Sul,"2,576"
SC,42,05456,Forquilhinha,"25,129"
SC,42,05506,Fraiburgo,"35,942"
SC,42,05555,Frei Rogério,"2,249"
SC,42,05605,Galvão,"3,217"
SC,42,05704,Garopaba,"21,061"
SC,42,05803,Garuva,"16,786"
SC,42,05902,Gaspar,"65,024"
SC,42,06009,Governador Celso Ramos,"13,944"
SC,42,06108,Grão Pará,"6,478"
SC,42,06207,Gravatal,"11,231"
SC,42,06306,Guabiruba,"21,612"
SC,42,06405,Guaraciaba,"10,374"
SC,42,06504,Guaramirim,"40,878"
SC,42,06603,Guarujá do Sul,"5,097"
SC,42,06652,Guatambú,"4,739"
SC,42,06702,Herval d'Oeste,"22,204"
SC,42,06751,Ibiam,"1,970"
SC,42,06801,Ibicaré,"3,313"
SC,42,06900,Ibirama,"18,412"
SC,42,07007,Içara,"53,145"
SC,42,07106,Ilhota,"13,493"
SC,42,07205,Imaruí,"10,933"
SC,42,07304,Imbituba,"43,168"
SC,42,07403,Imbuia,"6,040"
SC,42,07502,Indaial,"63,489"
SC,42,07577,Iomerê,"2,880"
SC,42,07601,Ipira,"4,637"
SC,42,07650,Iporã do Oeste,"8,823"
SC,42,07684,Ipuaçu,"7,262"
SC,42,07700,Ipumirim,"7,499"
SC,42,07759,Iraceminha,"4,139"
SC,42,07809,Irani,"10,118"
SC,42,07858,Irati,"2,025"
SC,42,07908,Irineópolis,"10,989"
SC,42,08005,Itá,"6,347"
SC,42,08104,Itaiópolis,"21,263"
SC,42,08203,Itajaí,"205,271"
SC,42,08302,Itapema,"57,089"
SC,42,08401,Itapiranga,"16,398"
SC,42,08450,Itapoá,"18,137"
SC,42,08500,Ituporanga,"24,061"
SC,42,08609,Jaborá,"4,023"
SC,42,08708,Jacinto Machado,"10,608"
SC,42,08807,Jaguaruna,"18,980"
SC,42,08906,Jaraguá do Sul,"163,735"
SC,42,08955,Jardinópolis,"1,672"
SC,42,09003,Joaçaba,"29,008"
SC,42,09102,Joinville,"562,151"
SC,42,09151,José Boiteux,"4,862"
SC,42,09177,Jupiá,"2,142"
SC,42,09201,Lacerdópolis,"2,246"
SC,42,09300,Lages,"158,732"
SC,42,09409,Laguna,"44,650"
SC,42,09458,Lajeado Grande,"1,470"
SC,42,09508,Laurentino,"6,598"
SC,42,09607,Lauro Muller,"14,996"
SC,42,09706,Lebon Régis,"12,105"
SC,42,09805,Leoberto Leal,"3,218"
SC,42,09854,Lindóia do Sul,"4,644"
SC,42,09904,Lontras,"11,393"
SC,42,10001,Luiz Alves,"11,908"
SC,42,10035,Luzerna,"5,701"
SC,42,10050,Macieira,"1,815"
SC,42,10100,Mafra,"55,313"
SC,42,10209,Major Gercino,"3,402"
SC,42,10308,Major Vieira,"7,899"
SC,42,10407,Maracajá,"6,963"
SC,42,10506,Maravilha,"24,345"
SC,42,10555,Marema,"1,999"
SC,42,10605,Massaranduba,"16,024"
SC,42,10704,Matos Costa,"2,690"
SC,42,10803,Meleiro,"7,066"
SC,42,10852,Mirim Doce,"2,424"
SC,42,10902,Modelo,"4,169"
SC,42,11009,Mondaí,"11,189"
SC,42,11058,Monte Carlo,"9,695"
SC,42,11108,Monte Castelo,"8,475"
SC,42,11207,Morro da Fumaça,"17,213"
SC,42,11256,Morro Grande,"2,921"
SC,42,11306,Navegantes,"72,772"
SC,42,11405,Nova Erechim,"4,729"
SC,42,11454,Nova Itaberaba,"4,339"
SC,42,11504,Nova Trento,"13,621"
SC,42,11603,Nova Veneza,"14,470"
SC,42,11652,Novo Horizonte,"2,606"
SC,42,11702,Orleans,"22,449"
SC,42,11751,Otacílio Costa,"17,835"
SC,42,11801,Ouro,"7,399"
SC,42,11850,Ouro Verde,"2,263"
SC,42,11876,Paial,"1,637"
SC,42,11892,Painel,"2,381"
SC,42,11900,Palhoça,"157,833"
SC,42,12007,Palma Sola,"7,652"
SC,42,12056,Palmeira,"2,537"
SC,42,12106,Palmitos,"16,262"
SC,42,12205,Papanduva,"18,793"
SC,42,12239,Paraíso,"3,763"
SC,42,12254,Passo de Torres,"7,912"
SC,42,12270,Passos Maia,"4,314"
SC,42,12304,Paulo Lopes,"7,203"
SC,42,12403,Pedras Grandes,"4,068"
SC,42,12502,Penha,"29,493"
SC,42,12601,Peritiba,"2,906"
SC,42,12650,Pescaria Brava,"9,835"
SC,42,12700,Petrolândia,"6,080"
SC,42,12908,Pinhalzinho,"18,696"
SC,42,13005,Pinheiro Preto,"3,396"
SC,42,13104,Piratuba,"4,316"
SC,42,13153,Planalto Alegre,"2,803"
SC,42,13203,Pomerode,"31,181"
SC,42,13302,Ponte Alta,"4,825"
SC,42,13351,Ponte Alta do Norte,"3,397"
SC,42,13401,Ponte Serrada,"11,452"
SC,42,13500,Porto Belo,"19,189"
SC,42,13609,Porto União,"34,882"
SC,42,13708,Pouso Redondo,"16,424"
SC,42,13807,Praia Grande,"7,370"
SC,42,13906,Presidente Castello Branco,"1,650"
SC,42,14003,Presidente Getúlio,"16,474"
SC,42,14102,Presidente Nereu,"2,309"
SC,42,14151,Princesa,"2,877"
SC,42,14201,Quilombo,"10,149"
SC,42,14300,Rancho Queimado,"2,849"
SC,42,14409,Rio das Antas,"6,246"
SC,42,14508,Rio do Campo,"6,113"
SC,42,14607,Rio do Oeste,"7,392"
SC,42,14805,Rio do Sul,"67,237"
SC,42,14706,Rio dos Cedros,"11,157"
SC,42,14904,Rio Fortuna,"4,582"
SC,42,15000,Rio Negrinho,"41,602"
SC,42,15059,Rio Rufino,"2,485"
SC,42,15075,Riqueza,"4,740"
SC,42,15109,Rodeio,"11,380"
SC,42,15208,Romelândia,"5,220"
SC,42,15307,Salete,"7,594"
SC,42,15356,Saltinho,"3,897"
SC,42,15406,Salto Veloso,"4,576"
SC,42,15455,Sangão,"11,767"
SC,42,15505,Santa Cecília,"16,510"
SC,42,15554,Santa Helena,"2,309"
SC,42,15604,Santa Rosa de Lima,"2,128"
SC,42,15653,Santa Rosa do Sul,"8,309"
SC,42,15679,Santa Terezinha,"8,864"
SC,42,15687,Santa Terezinha do Progresso,"2,666"
SC,42,15695,Santiago do Sul,"1,365"
SC,42,15703,Santo Amaro da Imperatriz,"21,920"
SC,42,15802,São Bento do Sul,"80,936"
SC,42,15752,São Bernardino,"2,545"
SC,42,15901,São Bonifácio,"2,944"
SC,42,16008,São Carlos,"10,944"
SC,42,16057,São Cristovão do Sul,"5,360"
SC,42,16107,São Domingos,"9,516"
SC,42,16206,São Francisco do Sul,"48,606"
SC,42,16305,São João Batista,"32,720"
SC,42,16354,São João do Itaperiú,"3,634"
SC,42,16255,São João do Oeste,"6,260"
SC,42,16404,São João do Sul,"7,226"
SC,42,16503,São Joaquim,"26,247"
SC,42,16602,São José,"232,309"
SC,42,16701,São José do Cedro,"13,901"
SC,42,16800,São José do Cerrito,"8,823"
SC,42,16909,São Lourenço do Oeste,"23,245"
SC,42,17006,São Ludgero,"12,441"
SC,42,17105,São Martinho,"3,224"
SC,42,17154,São Miguel da Boa Vista,"1,872"
SC,42,17204,São Miguel do Oeste,"38,984"
SC,42,17253,São Pedro de Alcântara,"5,373"
SC,42,17303,Saudades,"9,524"
SC,42,17402,Schroeder,"18,827"
SC,42,17501,Seara,"17,439"
SC,42,17550,Serra Alta,"3,312"
SC,42,17600,Siderópolis,"13,686"
SC,42,17709,Sombrio,"28,966"
SC,42,17758,Sul Brasil,"2,624"
SC,42,17808,Taió,"18,060"
SC,42,17907,Tangará,"8,757"
SC,42,17956,Tigrinhos,"1,720"
SC,42,18004,Tijucas,"35,402"
SC,42,18103,Timbé do Sul,"5,382"
SC,42,18202,Timbó,"41,283"
SC,42,18251,Timbó Grande,"7,632"
SC,42,18301,Três Barras,"18,945"
SC,42,18350,Treviso,"3,785"
SC,42,18400,Treze de Maio,"7,067"
SC,42,18509,Treze Tílias,"7,237"
SC,42,18608,Trombudo Central,"7,057"
SC,42,18707,Tubarão,"102,883"
SC,42,18756,Tunápolis,"4,628"
SC,42,18806,Turvo,"12,551"
SC,42,18855,União do Oeste,"2,700"
SC,42,18905,Urubici,"11,102"
SC,42,18954,Urupema,"2,497"
SC,42,19002,Urussanga,"21,003"
SC,42,19101,Vargeão,"3,590"
SC,42,19150,Vargem,"2,630"
SC,42,19176,Vargem Bonita,"4,674"
SC,42,19200,Vidal Ramos,"6,366"
SC,42,19309,Videira,"50,926"
SC,42,19358,Vitor Meireles,"5,123"
SC,42,19408,Witmarsum,"3,841"
SC,42,19507,Xanxerê,"48,370"
SC,42,19606,Xavantina,"4,067"
SC,42,19705,Xaxim,"27,630"
SC,42,19853,Zortéa,"3,227"
SC,42,20000,Balneário Rincão,"12,018"
RS,43,00034,Aceguá,"4,702"
RS,43,00059,Água Santa,"3,840"
RS,43,00109,Agudo,"17,120"
RS,43,00208,Ajuricaba,"7,387"
RS,43,00307,Alecrim,"6,865"
RS,43,00406,Alegrete,"78,499"
RS,43,00455,Alegria,"4,135"
RS,43,00471,Almirante Tamandaré do Sul,"2,091"
RS,43,00505,Alpestre,"7,640"
RS,43,00554,Alto Alegre,"1,828"
RS,43,00570,Alto Feliz,"3,025"
RS,43,00604,Alvorada,"206,561"
RS,43,00638,Amaral Ferrador,"6,778"
RS,43,00646,Ametista do Sul,"7,569"
RS,43,00661,André da Rocha,"1,293"
RS,43,00703,Anta Gorda,"6,222"
RS,43,00802,Antônio Prado,"13,285"
RS,43,00851,Arambaré,"3,762"
RS,43,00877,Araricá,"5,301"
RS,43,00901,Aratiba,"6,641"
RS,43,01008,Arroio do Meio,"20,045"
RS,43,01073,Arroio do Padre,"2,883"
RS,43,01057,Arroio do Sal,"8,785"
RS,43,01206,Arroio do Tigre,"13,316"
RS,43,01107,Arroio dos Ratos,"14,197"
RS,43,01305,Arroio Grande,"18,949"
RS,43,01404,Arvorezinha,"10,595"
RS,43,14548,Pinto Bandeira,"2,824"
RS,43,01503,Augusto Pestana,"7,145"
RS,43,01552,Áurea,"3,732"
RS,43,01602,Bagé,"121,749"
RS,43,01636,Balneário Pinhal,"12,305"
RS,43,01651,Barão,"6,061"
RS,43,01701,Barão de Cotegipe,"6,754"
RS,43,01750,Barão do Triunfo,"7,388"
RS,43,01859,Barra do Guarita,"3,236"
RS,43,01875,Barra do Quaraí,"4,201"
RS,43,01909,Barra do Ribeiro,"13,263"
RS,43,01925,Barra do Rio Azul,"1,952"
RS,43,01958,Barra Funda,"2,497"
RS,43,01800,Barracão,"5,485"
RS,43,02006,Barros Cassal,"11,482"
RS,43,02055,Benjamin Constant do Sul,"2,264"
RS,43,02105,Bento Gonçalves,"113,287"
RS,43,02154,Boa Vista das Missões,"2,170"
RS,43,02204,Boa Vista do Buricá,"6,815"
RS,43,02220,Boa Vista do Cadeado,"2,523"
RS,43,02238,Boa Vista do Incra,"2,559"
RS,43,02253,Boa Vista do Sul,"2,859"
RS,43,02303,Bom Jesus,"11,797"
RS,43,02352,Bom Princípio,"12,932"
RS,43,02378,Bom Progresso,"2,261"
RS,43,02402,Bom Retiro do Sul,"12,110"
RS,43,02451,Boqueirão do Leão,"7,912"
RS,43,02501,Bossoroca,"6,873"
RS,43,02584,Bozano,"2,238"
RS,43,02600,Braga,"3,688"
RS,43,02659,Brochier,"4,952"
RS,43,02709,Butiá,"21,192"
RS,43,02808,Caçapava do Sul,"34,654"
RS,43,02907,Cacequi,"13,685"
RS,43,03004,Cachoeira do Sul,"85,712"
RS,43,03103,Cachoeirinha,"125,975"
RS,43,03202,Cacique Doble,"5,080"
RS,43,03301,Caibaté,"5,058"
RS,43,03400,Caiçara,"5,104"
RS,43,03509,Camaquã,"65,835"
RS,43,03558,Camargo,"2,718"
RS,43,03608,Cambará do Sul,"6,695"
RS,43,03673,Campestre da Serra,"3,392"
RS,43,03707,Campina das Missões,"6,070"
RS,43,03806,Campinas do Sul,"5,649"
RS,43,03905,Campo Bom,"64,171"
RS,43,04002,Campo Novo,"5,276"
RS,43,04101,Campos Borges,"3,535"
RS,43,04200,Candelária,"31,476"
RS,43,04309,Cândido Godói,"6,608"
RS,43,04358,Candiota,"9,315"
RS,43,04408,Canela,"42,411"
RS,43,04507,Canguçu,"55,801"
RS,43,04606,Canoas,"341,343"
RS,43,04614,Canudos do Vale,"1,828"
RS,43,04622,Capão Bonito do Sul,"1,770"
RS,43,04630,Capão da Canoa,"47,148"
RS,43,04655,Capão do Cipó,"3,387"
RS,43,04663,Capão do Leão,"25,382"
RS,43,04689,Capela de Santana,"11,289"
RS,43,04697,Capitão,"2,756"
RS,43,04671,Capivari do Sul,"4,275"
RS,43,04713,Caraá,"7,863"
RS,43,04705,Carazinho,"62,039"
RS,43,04804,Carlos Barbosa,"27,565"
RS,43,04853,Carlos Gomes,"1,574"
RS,43,04903,Casca,"9,038"
RS,43,04952,Caseiros,"3,163"
RS,43,05009,Catuípe,"9,402"
RS,43,05108,Caxias do Sul,"474,853"
RS,43,05116,Centenário,"3,026"
RS,43,05124,Cerrito,"6,481"
RS,43,05132,Cerro Branco,"4,668"
RS,43,05157,Cerro Grande,"2,450"
RS,43,05173,Cerro Grande do Sul,"11,263"
RS,43,05207,Cerro Largo,"13,976"
RS,43,05306,Chapada,"9,613"
RS,43,05355,Charqueadas,"38,281"
RS,43,05371,Charrua,"3,505"
RS,43,05405,Chiapetta,"4,061"
RS,43,05439,Chuí,"6,368"
RS,43,05447,Chuvisca,"5,264"
RS,43,05454,Cidreira,"14,301"
RS,43,05504,Ciríaco,"5,005"
RS,43,05587,Colinas,"2,498"
RS,43,05603,Colorado,"3,522"
RS,43,05702,Condor,"6,815"
RS,43,05801,Constantina,"10,094"
RS,43,05835,Coqueiro Baixo,"1,562"
RS,43,05850,Coqueiros do Sul,"2,476"
RS,43,05871,Coronel Barros,"2,553"
RS,43,05900,Coronel Bicaco,"7,827"
RS,43,05934,Coronel Pilar,"1,740"
RS,43,05959,Cotiporã,"4,009"
RS,43,05975,Coxilha,"2,885"
RS,43,06007,Crissiumal,"14,273"
RS,43,06056,Cristal,"7,750"
RS,43,06072,Cristal do Sul,"2,917"
RS,43,06106,Cruz Alta,"63,776"
RS,43,06130,Cruzaltense,"2,096"
RS,43,06205,Cruzeiro do Sul,"12,169"
RS,43,06304,David Canabarro,"4,840"
RS,43,06320,Derrubadas,"3,148"
RS,43,06353,Dezesseis de Novembro,"2,795"
RS,43,06379,Dilermando de Aguiar,"3,136"
RS,43,06403,Dois Irmãos,"30,175"
RS,43,06429,Dois Irmãos das Missões,"2,174"
RS,43,06452,Dois Lajeados,"3,417"
RS,43,06502,Dom Feliciano,"15,165"
RS,43,06601,Dom Pedrito,"39,886"
RS,43,06551,Dom Pedro de Alcântara,"2,619"
RS,43,06700,Dona Francisca,"3,374"
RS,43,06734,Doutor Maurício Cardoso,"5,200"
RS,43,06759,Doutor Ricardo,"2,076"
RS,43,06767,Eldorado do Sul,"37,794"
RS,43,06809,Encantado,"21,883"
RS,43,06908,Encruzilhada do Sul,"25,726"
RS,43,06924,Engenho Velho,"1,397"
RS,43,06957,Entre Rios do Sul,"3,069"
RS,43,06932,Entre-Ijuís,"9,037"
RS,43,06973,Erebango,"3,064"
RS,43,07005,Erechim,"102,345"
RS,43,07054,Ernestina,"3,207"
RS,43,07203,Erval Grande,"5,207"
RS,43,07302,Erval Seco,"7,773"
RS,43,07401,Esmeralda,"3,301"
RS,43,07450,Esperança do Sul,"3,245"
RS,43,07500,Espumoso,"15,809"
RS,43,07559,Estação,"6,169"
RS,43,07609,Estância Velha,"46,444"
RS,43,07708,Esteio,"83,984"
RS,43,07807,Estrela,"32,748"
RS,43,07815,Estrela Velha,"3,743"
RS,43,07831,Eugênio de Castro,"2,744"
RS,43,07864,Fagundes Varela,"2,708"
RS,43,07906,Farroupilha,"68,562"
RS,43,08003,Faxinal do Soturno,"6,869"
RS,43,08052,Faxinalzinho,"2,553"
RS,43,08078,Fazenda Vilanova,"4,099"
RS,43,08102,Feliz,"13,140"
RS,43,08201,Flores da Cunha,"29,196"
RS,43,08250,Floriano Peixoto,"1,988"
RS,43,08300,Fontoura Xavier,"10,888"
RS,43,08409,Formigueiro,"7,096"
RS,43,08433,Forquetinha,"2,528"
RS,43,08458,Fortaleza dos Valos,"4,619"
RS,43,08508,Frederico Westphalen,"30,558"
RS,43,08607,Garibaldi,"33,131"
RS,43,08656,Garruchos,"3,219"
RS,43,08706,Gaurama,"5,918"
RS,43,08805,General Câmara,"8,673"
RS,43,08854,Gentil,"1,711"
RS,43,08904,Getúlio Vargas,"16,647"
RS,43,09001,Giruá,"17,198"
RS,43,09050,Glorinha,"7,518"
RS,43,09100,Gramado,"34,605"
RS,43,09126,Gramado dos Loureiros,"2,270"
RS,43,09159,Gramado Xavier,"4,212"
RS,43,09209,Gravataí,"272,257"
RS,43,09258,Guabiju,"1,612"
RS,43,09308,Guaíba,"99,029"
RS,43,09407,Guaporé,"24,509"
RS,43,09506,Guarani das Missões,"8,150"
RS,43,09555,Harmonia,"4,595"
RS,43,07104,Herval,"6,975"
RS,43,09571,Herveiras,"3,063"
RS,43,09605,Horizontina,"19,232"
RS,43,09654,Hulha Negra,"6,478"
RS,43,09704,Humaitá,"5,008"
RS,43,09753,Ibarama,"4,518"
RS,43,09803,Ibiaçá,"4,848"
RS,43,09902,Ibiraiaras,"7,441"
RS,43,09951,Ibirapuitã,"4,162"
RS,43,10009,Ibirubá,"20,242"
RS,43,10108,Igrejinha,"34,341"
RS,43,10207,Ijuí,"82,833"
RS,43,10306,Ilópolis,"4,208"
RS,43,10330,Imbé,"19,993"
RS,43,10363,Imigrante,"3,146"
RS,43,10405,Independência,"6,653"
RS,43,10413,Inhacorá,"2,318"
RS,43,10439,Ipê,"6,412"
RS,43,10462,Ipiranga do Sul,"1,982"
RS,43,10504,Iraí,"8,020"
RS,43,10538,Itaara,"5,329"
RS,43,10553,Itacurubi,"3,551"
RS,43,10579,Itapuca,"2,325"
RS,43,10603,Itaqui,"39,088"
RS,43,10652,Itati,"2,602"
RS,43,10702,Itatiba do Sul,"3,995"
RS,43,10751,Ivorá,"2,133"
RS,43,10801,Ivoti,"22,012"
RS,43,10850,Jaboticaba,"4,117"
RS,43,10876,Jacuizinho,"2,645"
RS,43,10900,Jacutinga,"3,713"
RS,43,11007,Jaguarão,"28,310"
RS,43,11106,Jaguari,"11,590"
RS,43,11122,Jaquirana,"4,138"
RS,43,11130,Jari,"3,655"
RS,43,11155,Jóia,"8,656"
RS,43,11205,Júlio de Castilhos,"20,052"
RS,43,11239,Lagoa Bonita do Sul,"2,825"
RS,43,11270,Lagoa dos Três Cantos,"1,649"
RS,43,11304,Lagoa Vermelha,"28,431"
RS,43,11254,Lagoão,"6,492"
RS,43,11403,Lajeado,"78,486"
RS,43,11429,Lajeado do Bugre,"2,588"
RS,43,11502,Lavras do Sul,"7,833"
RS,43,11601,Liberato Salzano,"5,752"
RS,43,11627,Lindolfo Collor,"5,671"
RS,43,11643,Linha Nova,"1,703"
RS,43,11718,Maçambara,"4,824"
RS,43,11700,Machadinho,"5,649"
RS,43,11734,Mampituba,"3,083"
